Timestamp,Temperature,Precipitation,Wind Speed,Wind Direction
20220604T1100,82.20296,0.0,2.025632,96.34019
20220604T1200,83.55295,0.0,4.4062533,23.962494
20220604T1300,84.50695,0.0,4.562473,11.309921
20220604T1400,84.77695,0.0,4.244288,18.434952
20220604T1500,84.902954,0.0,3.6414688,42.510437
20220604T1600,84.93895,0.0,5.8332157,94.398705
20220604T1700,84.45296,0.0,9.9863615,105.59281
20220604T1800,83.15695,0.0,10.155297,97.59464
20220604T1900,80.67295,0.0,9.865371,93.9005
20220604T2000,77.03695,0.0,9.437644,95.44032
20220604T2100,74.10295,0.0,9.556196,110.556046
20220604T2200,72.19495,0.0,11.515334,114.07549
20220604T2300,71.13295,0.0,12.608464,115.201126
20220605T0000,69.62096,0.0,10.711631,118.70595
20220605T0100,68.66695,0.1,5.659051,108.434944
20220605T0200,67.208954,1.3,6.65089,132.27368
20220605T0300,66.32695,0.4,3.00949,131.98721
20220605T0400,65.53495,0.0,4.4062533,113.96249
20220605T0500,66.79495,0.0,2.9166079,85.60129
20220605T0600,69.458954,0.0,5.149814,304.38034
20220605T0700,73.77895,0.0,9.966298,279.0395
20220605T0800,75.79495,0.0,10.997449,274.66687
20220605T0900,78.530945,0.0,10.850871,261.70285
20220605T1000,80.29495,0.0,12.0980835,266.8202
20220605T1100,81.53695,0.0,13.914031,274.61066
20220605T1200,69.926956,0.6,12.025484,279.63754
20220605T1300,71.402954,0.1,13.318698,277.72183
20220605T1400,73.23895,0.0,10.551607,265.1355
20220605T1500,75.290955,0.0,9.341721,253.30075
20220605T1600,74.55295,0.0,9.976334,250.34618
20220605T1700,74.66095,0.0,11.719923,256.75946
20220605T1800,73.112946,0.0,11.864202,267.83893
20220605T1900,71.096954,0.0,8.351894,277.69604
20220605T2000,68.14495,0.0,6.9345026,270.0
20220605T2100,65.55295,0.0,6.7108088,233.1301
20220605T2200,63.176952,0.0,6.6055937,208.30077
20220605T2300,61.28695,0.0,6.076896,186.3402
20220606T0000,59.64895,0.0,5.610208,175.42609
20220606T0100,58.62295,0.0,5.442701,170.53767
20220606T0200,58.40695,0.0,4.562473,168.69006
20220606T0300,59.64895,0.0,3.6414688,169.38034
20220606T0400,59.126953,0.0,3.8093655,183.36646
20220606T0500,60.96295,0.0,3.0425622,197.10272
20220606T0600,66.18295,0.0,8.065389,266.8202
20220606T0700,67.13695,0.0,11.410568,268.8767
20220606T0800,68.63095,0.0,10.737295,270.0
20220606T0900,70.39495,0.0,9.883107,275.19443
20220606T1000,72.14095,0.0,10.960988,270.0
20220606T1100,73.83295,0.0,11.184682,270.0
20220606T1200,72.734955,0.0,7.829277,270.0
20220606T1300,73.526955,0.0,7.3785,255.96376
20220606T1400,73.99495,0.0,6.9668984,275.52753
20220606T1500,74.17495,0.0,7.466141,261.38434
20220606T1600,74.53495,0.0,6.673423,256.42957
20220606T1700,75.07495,0.0,6.405611,257.90524
20220606T1800,73.68895,0.0,6.2992697,263.8845
20220606T1900,72.39295,0.0,4.0326943,273.17984
20220606T2000,71.04295,0.0,1.3043468,239.03624
20220606T2100,69.872955,0.0,2.8295255,161.56505
20220606T2200,68.03695,0.0,3.829018,173.29016
20220606T2300,66.52495,0.0,3.0425622,197.10272
20220607T0000,64.99495,0.0,2.5505,217.87498
20220607T0100,63.48295,0.2,9.179619,226.97495
20220607T0200,59.84695,2.8,7.7651014,228.50352
20220607T0300,59.486954,1.3,7.0205603,247.52057
20220607T0400,57.81295,4.4,8.303825,265.36453
20220607T0500,58.42495,1.3,4.411928,210.46555
20220607T0600,61.376953,0.0,3.325445,199.65382
20220607T0700,63.30295,0.0,3.6414688,222.51045
20220607T0800,64.38295,0.2,4.92126,270.0
20220607T0900,63.24895,0.2,4.3028326,278.97263
20220607T1000,62.92495,0.2,1.5005826,296.56506
20220607T1100,63.51895,0.3,0.70738137,161.56505
20220607T1200,67.02895,0.0,11.547878,261.08508
20220607T1300,69.65695,0.0,11.240465,264.28943
20220607T1400,68.846954,0.0,11.640669,267.7974
20220607T1500,69.152954,0.0,10.2899065,270.0
20220607T1600,69.72895,0.0,8.512123,266.9872
20220607T1700,68.50495,0.0,8.9505415,268.5679
20220607T1800,67.96495,0.0,8.726919,268.5312
20220607T1900,66.39896,0.0,5.592341,270.0
20220607T2000,64.418945,0.0,1.6285142,254.0546
20220607T2100,61.89895,0.0,4.3433447,168.11134
20220607T2200,59.432953,0.0,4.411928,149.53445
20220607T2300,58.35295,0.0,4.1247067,130.60129
20220608T0000,58.04695,0.0,3.4798565,135.0
20220608T0100,57.794952,0.0,3.796207,135.0
20220608T0200,57.25495,0.0,3.809365,130.23636
20220608T0300,56.426952,0.0,4.411928,120.465546
20220608T0400,55.09495,0.0,4.1064696,119.35774
20220608T0500,55.13095,0.0,4.3948827,104.74355
20220608T0600,60.044952,0.0,5.610208,113.498566
20220608T0700,65.84096,0.0,4.4401917,130.91438
20220608T0800,69.512955,0.0,1.8034757,172.87498
20220608T0900,72.01495,0.0,1.9112393,249.44395
20220608T1000,72.48295,0.0,6.056276,274.2364
20220608T1100,70.19695,0.0,15.04745,281.14288
20220608T1200,65.89495,0.0,18.950691,277.46057
20220608T1300,63.21295,0.2,11.264924,276.84277
20220608T1400,62.042953,1.0,3.4942064,230.19443
20220608T1500,65.44495,0.2,5.442701,189.46233
20220608T1600,64.83295,0.6,12.432617,278.2759
20220608T1700,64.400955,0.4,12.526843,270.0
20220608T1800,63.35695,0.1,12.53483,267.9546
20220608T1900,62.150948,0.0,9.182344,267.2073
20220608T2000,60.94495,0.0,5.807424,254.35776
20220608T2100,60.098953,0.0,4.5898094,226.97495
20220608T2200,59.68495,0.0,4.926341,230.52754
20220608T2300,59.000954,0.3,4.7872524,232.59465
20220609T0000,57.63295,0.0,4.302833,207.89728
20220609T0100,57.68695,0.0,3.4218547,258.69006
20220609T0200,56.93095,0.0,6.4056106,294.77515
20220609T0300,56.210953,0.2,5.659051,288.43497
20220609T0400,55.472954,0.2,7.3785,284.03625
20220609T0500,55.598953,0.0,8.102528,276.34018
20220609T0600,57.668953,0.0,9.047848,278.53076
20220609T0700,59.59495,0.0,10.046309,281.56012
20220609T0800,58.208954,0.0,12.758383,272.00955
20220609T0900,59.39695,0.1,13.885232,272.7702
20220609T1000,57.99295,0.0,14.79087,273.46823
20220609T1100,58.29895,0.0,15.06905,275.96448
20220609T1200,63.37495,0.0,13.8653965,280.22217
20220609T1300,63.95095,0.0,12.594568,289.7223
20220609T1400,63.572952,0.0,11.743383,287.7447
20220609T1500,63.96895,0.0,9.905866,295.4077
20220609T1600,63.986954,0.0,9.1084795,294.67688
20220609T1700,64.16695,0.0,8.276665,288.92465
20220609T1800,64.16695,0.0,6.7294245,291.44775
20220609T1900,63.30295,0.0,5.703091,281.30994
20220609T2000,62.00695,0.0,5.188535,262.5686
20220609T2100,60.02695,0.0,5.335925,236.97614
20220609T2200,57.542953,0.0,5.703091,205.55997
20220609T2300,53.79895,0.0,5.703091,191.30994
20220610T0000,53.294952,0.0,4.4738727,180.0
20220610T0100,53.42095,0.0,3.2028055,167.90524
20220610T0200,53.33095,0.0,2.377896,138.81407
20220610T0300,52.196953,0.0,3.414535,121.6075
20220610T0400,52.21495,0.0,3.3554044,126.869896
20220610T0500,53.54695,0.0,3.3027968,118.30075
20220610T0600,57.65095,0.0,4.4062533,113.96249
20220610T0700,62.960953,0.0,4.9059844,136.84761
20220610T0800,65.96695,0.0,6.18706,130.60129
20220610T0900,67.78495,0.0,6.142417,123.11134
20220610T1000,69.60295,0.0,5.4058013,114.44395
20220610T1100,71.402954,0.0,5.1643686,107.650116
20220610T1200,72.57295,0.0,5.88446,81.25384
20220610T1300,73.92295,0.0,5.3779593,73.07248
20220610T1400,74.678955,0.0,4.739983,70.70995
20220610T1500,75.11095,0.0,4.1125574,67.61986
20220610T1600,75.14696,0.0,3.2028053,65.224846
20220610T1700,74.76895,0.0,2.5505,74.74488
20220610T1800,73.86895,0.0,2.46063,89.99999
20220610T1900,72.41095,0.0,2.2480934,95.71059
20220610T2000,70.88095,0.0,3.0425625,126.027374
20220610T2100,67.22695,0.0,4.1125574,157.61987
20220610T2200,63.12295,0.0,4.4738727,180.0
20220610T2300,61.790955,0.0,3.5790982,180.0
20220611T0000,61.21495,0.0,2.5009708,169.69516
20220611T0100,60.24295,0.0,2.2812364,168.69006
20220611T0200,59.28895,0.0,2.6182668,160.01689
20220611T0300,58.62295,0.0,3.2028053,155.22485
20220611T0400,58.154953,0.0,3.414535,148.3925
20220611T0500,58.676952,0.0,3.1635056,135.0
20220611T0600,62.79895,0.0,6.023135,121.32869
20220611T0700,67.19095,0.0,7.2034907,115.76932
20220611T0800,70.93495,0.0,7.0205603,112.47943
20220611T0900,73.88695,0.0,6.5140567,105.9454
20220611T1000,76.24495,0.0,5.533875,104.03624
20220611T1100,78.24295,0.0,4.7820234,100.784294
20220611T1200,79.34095,0.0,4.2560616,86.98721
20220611T1300,80.58295,0.0,3.9638612,73.61045
20220611T1400,81.428955,0.0,3.1156914,68.96249
20220611T1500,81.71695,0.0,2.409254,68.19859
20220611T1600,81.51895,0.0,1.844625,75.96376
20220611T1700,81.01495,0.0,2.2812364,101.30993
20220611T1800,80.04295,0.0,2.8028734,118.61046
20220611T1900,78.18895,0.0,3.0425625,126.027374
20220611T2000,76.13695,0.0,4.2736607,132.8789
20220611T2100,71.63695,0.0,4.755792,138.81407
20220611T2200,68.36095,0.0,3.8027918,151.9275
20220611T2300,66.16495,0.0,3.2028053,155.22485
20220612T0000,65.33695,0.0,2.8028734,151.38954
20220612T0100,64.74295,0.0,3.1076515,149.74356
20220612T0200,63.788948,0.0,3.2261555,146.30994
20220612T0300,63.014954,0.0,2.9166083,147.52881
20220612T0400,62.996952,0.0,3.0011652,153.43495
20220612T0500,63.77095,0.0,3.00949,138.01279
20220612T0600,66.27295,0.0,4.529451,110.22486
20220612T0700,71.49295,0.0,6.9092007,119.054596
20220612T0800,76.04695,0.0,7.8132834,113.62937
20220612T0900,79.28695,0.0,7.9340315,111.50143
20220612T1000,81.734955,0.0,7.644957,110.556046
20220612T1100,83.66095,0.0,7.00629,106.69924
20220612T1200,84.68695,0.0,2.9166083,57.5288
20220612T1300,86.14495,0.0,2.6086936,30.963745
20220612T1400,86.75695,0.0,2.4707768,5.194412
20220612T1500,87.02695,0.0,3.1635056,351.8699
20220612T1600,86.93695,0.0,3.829018,353.29016
20220612T1700,86.12695,0.0,5.2221804,9.865799
20220612T1800,84.056946,0.0,6.5140567,15.945404
20220612T1900,81.03294,0.0,6.2793794,4.085617
20220612T2000,77.19895,0.0,6.105648,351.57306
20220612T2100,74.51695,0.2,5.101,344.74487
20220612T2200,71.762955,0.0,2.46063,360.0
20220612T2300,68.77495,0.0,3.829018,276.70984
20220613T0000,67.208954,0.0,4.3433447,281.88867
20220613T0100,65.85895,0.0,2.5505,307.875
20220613T0200,63.95095,0.0,3.68925,284.03625
20220613T0300,62.74495,0.0,4.9110813,300.0686
20220613T0400,61.75495,0.0,4.7028894,295.3462
20220613T0500,63.48295,0.0,4.479461,272.8624
20220613T0600,65.17495,0.0,9.179619,313.0251
20220613T0700,66.83095,0.0,11.990064,323.3439
20220613T0800,69.29695,0.0,10.01638,336.29736
20220613T0900,71.49295,0.0,9.704283,334.02563
20220613T1000,74.39095,0.0,9.408439,331.607
20220613T1100,76.874954,0.0,8.871927,326.30994
20220613T1200,77.12695,0.0,6.8473644,321.6325
20220613T1300,77.954956,0.0,6.8033767,313.6678
20220613T1400,78.512955,0.0,7.476187,308.92755
20220613T1500,78.566956,0.0,7.2034903,323.84183
20220613T1600,78.08095,0.0,7.327461,347.66092
20220613T1700,76.89295,0.0,8.605665,8.972626
20220613T1800,75.056946,0.0,8.863463,10.175507
20220613T1900,72.60895,0.0,7.857985,4.8990936
20220613T2000,68.81095,0.0,6.142417,10.49147
20220613T2100,65.066956,0.0,4.411928,30.465546
20220613T2200,62.114952,0.0,1.204627,68.19859
20220613T2300,60.06295,0.0,1.6285142,164.0546
20220614T0000,58.694954,0.0,2.2369363,126.869896
20220614T0100,57.20095,0.0,2.4707768,95.19443
20220614T0200,55.74295,0.0,3.1317108,89.99999
20220614T0300,54.500954,0.0,3.2570283,105.9454
20220614T0400,54.014954,0.0,3.414535,121.6075
20220614T0500,55.634953,0.0,2.2031267,113.96249
20220614T0600,58.892952,0.0,2.46063,89.99999
20220614T0700,64.50896,0.0,5.807424,74.35776
20220614T0800,69.85495,0.0,9.660355,84.68545
20220614T0900,72.24895,0.0,9.083725,80.07375
20220614T1000,74.678955,0.0,7.9434867,80.272415
20220614T1100,76.80295,0.0,7.4359207,83.08877
20220614T1200,79.14295,0.0,4.3948827,75.25644
20220614T1300,81.03294,0.0,5.8160343,89.99999
20220614T1400,82.040955,0.0,7.213903,97.125015
20220614T1500,82.25695,0.0,8.423484,100.71312
20220614T1600,81.734955,0.0,9.408439,108.00416
20220614T1700,80.94295,0.0,10.01638,113.702644
20220614T1800,79.556946,0.0,9.408439,118.39302
20220614T1900,77.32495,0.0,8.503301,116.56505
20220614T2000,73.59895,0.0,7.6055837,118.07248
20220614T2100,69.76495,0.0,6.5790277,125.31121
20220614T2200,66.956955,0.0,5.905681,127.30394
20220614T2300,65.17495,0.0,6.2193265,127.69424
20220615T0000,64.13095,0.0,7.024122,127.23483
20220615T0100,63.914955,0.0,7.3852787,125.13419
20220615T0200,62.76295,0.0,7.1055746,118.17859
20220615T0300,58.946953,0.0,7.31379,113.42869
20220615T0400,56.53495,0.0,5.2365336,109.9831
20220615T0500,58.91095,0.0,3.4071999,113.19859
20220615T0600,64.760956,0.0,5.3171372,112.249016
20220615T0700,70.01695,0.0,4.739983,109.29004
20220615T0800,74.69695,0.0,3.2570283,105.9454
20220615T0900,78.80095,0.0,0.70738137,71.56504
20220615T1000,81.806946,0.0,1.0003884,333.43497
20220615T1100,84.56095,0.0,1.3043468,329.03625
20220615T1200,88.14295,0.0,2.7029006,294.44397
20220615T1300,89.38495,0.0,3.5790982,270.0
20220615T1400,90.23095,0.0,6.2634215,270.0
20220615T1500,90.46495,0.0,9.395132,270.0
20220615T1600,89.99695,0.0,8.947745,270.0
20220615T1700,89.204956,0.0,8.276665,270.0
20220615T1800,87.85495,0.0,6.4871154,270.0
20220615T1900,85.33495,0.0,4.244288,288.43497
20220615T2000,82.760956,0.0,1.6130778,213.69006
20220615T2100,79.790955,0.0,4.4961867,174.28941
20220615T2200,77.27095,0.0,4.0015535,153.43495
20220615T2300,75.88495,0.0,3.9575443,137.2906
20220616T0000,73.92295,0.0,4.302833,117.89726
20220616T0100,71.34895,0.0,2.1103215,147.99461
20220616T0200,70.01695,0.0,3.536907,161.56505
20220616T0300,66.596954,0.0,4.6115623,157.16635
20220616T0400,65.30095,0.0,3.325445,137.72632
20220616T0500,67.80295,0.0,2.1103215,147.99461
20220616T0600,75.50695,0.0,7.395435,266.53177
20220616T0700,76.49695,0.0,10.820854,277.125
20220616T0800,80.65495,0.0,9.127687,287.10272
20220616T0900,83.87695,0.0,9.408439,298.39304
20220616T1000,86.16295,0.0,10.551607,302.00537
20220616T1100,87.33295,0.0,10.86009,302.38068
20220616T1200,86.93695,0.0,6.5217338,300.96378
20220616T1300,86.79295,0.0,5.4610577,304.99203
20220616T1400,86.86495,0.0,7.2829375,312.51044
20220616T1500,87.818954,0.0,7.3852787,324.8658
20220616T1600,87.458954,0.0,9.0644245,344.24884
20220616T1700,86.57695,0.0,7.7133765,343.1416
20220616T1800,85.13695,0.0,7.519567,337.24902
20220616T1900,82.346954,0.0,6.6055937,331.69925
20220616T2000,79.05295,0.0,4.5017476,333.43497
20220616T2100,75.52495,0.0,2.1103215,302.00537
20220616T2200,72.93295,0.0,0.89477456,270.0
20220616T2300,70.21495,0.0,0.22369364,270.0
20220617T0000,67.928955,0.0,0.8065389,213.69006
20220617T0100,65.13895,0.0,1.844625,284.03625
20220617T0200,63.77095,0.0,1.0003884,296.56506
20220617T0300,62.67295,0.0,0.70738137,18.434952
20220617T0400,61.75495,0.0,1.1184682,89.99999
20220617T0500,63.12295,0.0,0.89477456,89.99999
20220617T0600,66.20095,0.0,1.8034757,97.125015
20220617T0700,70.97095,0.0,4.250179,89.99999
20220617T0800,75.43495,0.0,5.3733053,87.61405
20220617T0900,79.53895,0.0,6.056276,85.7636
20220617T1000,82.16695,0.0,4.966805,82.23483
20220617T1100,84.27295,0.0,3.4071999,66.8014
20220617T1200,84.704956,0.0,3.8027918,61.927513
20220617T1300,86.03695,0.0,3.2261555,56.30993
20220617T1400,86.88295,0.0,3.501359,63.43495
20220617T1500,87.206955,0.0,3.6069515,82.874985
20220617T1600,87.02695,0.0,3.3554044,89.99999
20220617T1700,86.37895,0.0,4.4062533,113.96249
20220617T1800,85.262955,0.0,4.7028894,115.34617
20220617T1900,83.21095,0.0,4.951669,108.434944
20220617T2000,80.168945,0.0,5.4058013,114.44395
20220617T2100,75.93895,0.0,4.9059844,136.84761
20220617T2200,72.32095,0.0,4.411928,149.53445
20220617T2300,70.41295,0.0,3.4798565,135.0
20220618T0000,67.85695,0.0,3.7027886,115.01689
20220618T0100,66.25495,0.0,4.2736607,132.8789
20220618T0200,65.750946,0.0,5.0616093,135.0
20220618T0300,65.24695,0.0,5.2793593,126.38435
20220618T0400,63.986954,0.0,5.5248246,121.759476
20220618T0500,65.96695,0.0,7.0205603,120.650665
20220618T0600,71.88895,0.0,9.745446,121.86598
20220618T0700,76.262955,0.0,11.106113,117.59729
20220618T0800,80.72695,0.0,11.304831,117.072075
20220618T0900,84.50695,0.0,11.204796,116.05349
20220618T1000,87.67495,0.0,11.220416,113.498566
20220618T1100,90.01495,0.0,10.683566,109.57312
20220618T1200,92.498955,0.0,12.025482,108.434944
20220618T1300,93.79495,0.0,12.642154,103.29857
20220618T1400,94.676956,0.0,12.846327,97.00127
20220618T1500,94.928955,0.0,12.558759,94.08562
20220618T1600,94.46095,0.0,11.709245,96.58194
20220618T1700,92.930954,0.0,9.605811,117.75854
20220618T1800,90.71695,0.0,8.735516,129.80557
20220618T1900,87.08095,0.0,7.30352,139.96974
20220618T2000,81.64495,0.0,6.5217338,157.83365
20220618T2100,76.98295,0.0,6.1097445,156.2505
20220618T2200,75.03895,0.0,5.4104266,150.25511
20220618T2300,74.04895,0.0,5.3779597,135.0
20220619T0000,74.13895,0.0,5.4610577,124.99202
20220619T0100,73.29295,0.0,4.0015535,116.56505
20220619T0200,74.66095,0.0,5.5248246,121.759476
20220619T0300,74.750946,0.0,6.7145357,119.981636
20220619T0400,73.706955,0.0,6.6055937,118.30075
20220619T0500,71.58295,0.0,6.861964,109.025604
20220619T0600,76.08295,0.0,5.4058013,114.44395
20220619T0700,82.14896,0.0,4.297014,128.6598
20220619T0800,87.458954,0.0,4.8855424,195.9454
20220619T0900,89.72695,0.0,10.12816,223.2101
20220619T1000,92.318954,0.0,9.908391,241.69925
20220619T1100,93.84895,0.0,8.795457,262.69424
20220619T1200,95.48695,0.0,10.820854,262.875
20220619T1300,96.638954,0.0,8.518,256.3287
20220619T1400,97.39495,0.0,11.108366,244.98312
20220619T1500,97.26895,0.0,11.357823,237.875
20220619T1600,96.13495,0.0,11.112869,220.1009
20220619T1700,92.71495,0.0,12.205148,206.09543
20220619T1800,90.53696,0.0,12.108418,205.14479
20220619T1900,87.24295,0.0,10.841643,201.8014
20220619T2000,83.33695,0.0,9.495788,195.01836
20220619T2100,81.15895,0.0,7.435921,195.70863
20220619T2200,78.17095,0.0,4.523924,188.53076
20220619T2300,74.91295,0.0,1.9242854,144.46231
20220620T0000,74.19295,0.0,3.8093655,93.366455
20220620T0100,74.624954,0.0,3.8027918,89.99999
20220620T0200,73.526955,0.0,2.1103215,57.994614
20220620T0300,72.21295,0.0,2.5505,52.125
20220620T0400,70.26895,0.0,4.0820255,80.537674
20220620T0500,70.03495,0.0,4.4738727,89.99999
20220620T0600,73.50896,0.0,4.051264,83.65981
20220620T0700,76.33495,0.0,1.8034757,352.875
20220620T0800,79.41295,0.0,2.9080174,292.61987
20220620T0900,83.35495,0.0,4.92126,270.0
20220620T1000,86.41495,0.0,7.658036,276.70984
20220620T1100,88.32295,0.0,11.547878,278.91492
20220620T1200,87.94495,0.0,15.530204,281.63364
20220620T1300,88.88095,0.0,13.228221,288.74133
20220620T1400,89.07895,0.0,12.237902,300.78415
20220620T1500,87.49495,0.0,14.121077,356.36707
20220620T1600,84.12895,0.0,13.46814,11.496567
20220620T1700,82.54495,0.0,12.262411,14.796753
20220620T1800,80.510956,0.0,9.966298,9.0394745
20220620T1900,78.71095,0.0,8.065389,3.1798248
20220620T2000,75.43495,0.0,5.9226027,10.885529
20220620T2100,72.680954,0.0,3.1792839,50.7106
20220620T2200,70.75495,0.0,1.6130778,146.30994
20220620T2300,68.93695,0.0,1.3043468,300.96378
20220621T0000,65.33695,0.0,4.6547627,324.7824
20220621T0100,62.42095,0.0,4.5294514,302.90524
20220621T0200,61.502953,0.0,3.8093655,273.36646
20220621T0300,60.81895,0.0,2.693628,265.23636
20220621T0400,60.47695,0.0,1.0003884,243.43495
20220621T0500,62.72695,0.0,2.1103215,122.00538
20220621T0600,68.07295,0.0,8.065389,109.44003
20220621T0700,71.168945,0.0,11.547879,111.59531
20220621T0800,74.78695,0.0,11.530534,108.08344
20220621T0900,78.63895,0.0,9.905866,96.48307
20220621T1000,82.02295,0.0,8.276665,89.99999
20220621T1100,84.43495,0.0,10.12816,96.34019
20220621T1200,86.45095,0.0,9.642208,93.990906
20220621T1300,88.53895,0.0,6.4909716,88.02507
20220621T1400,89.49295,0.0,7.109095,65.854454
20220621T1500,90.03294,0.0,4.3948827,75.25644
20220621T1600,90.01495,0.0,1.204627,248.1986
20220621T1700,87.98095,0.2,6.203214,244.359
20220621T1800,86.34295,0.7,5.816035,247.38014
20220621T1900,85.22695,0.4,1.4323381,231.3402
20220621T2000,84.83095,0.0,6.0438695,87.8789
20220621T2100,80.222946,0.1,7.4123306,95.19443
20220621T2200,76.53294,0.0,6.93811,110.772255
20220621T2300,75.54295,0.0,5.217387,120.96376
20220622T0000,74.57095,0.0,4.2736607,137.1211
20220622T0100,73.25695,0.0,4.1125574,112.380135
20220622T0200,72.28495,0.0,4.3202415,111.2505
20220622T0300,72.33895,0.0,3.9575443,137.2906
20220622T0400,73.27495,0.0,4.2028217,115.20112
20220622T0500,72.500946,0.0,5.0268893,147.72435
20220622T0600,72.39295,0.4,16.824677,234.19666
20220622T0700,68.72095,1.8,10.202,254.74487
20220622T0800,67.80295,1.6,2.0132427,270.0
20220622T0900,68.03695,0.7,2.8646762,321.3402
20220622T1000,69.60295,0.5,3.7497888,342.646
20220622T1100,72.93295,0.0,5.533875,284.03625
20220622T1200,73.85095,0.0,6.105648,261.57303
20220622T1300,76.22695,0.0,5.816035,247.38014
20220622T1400,78.29695,0.0,5.6057467,241.38954
20220622T1500,78.566956,0.0,2.7669375,194.03624
20220622T1600,79.250946,0.0,2.847155,135.0
20220622T1700,79.484955,0.0,4.7028894,87.27369
20220622T1800,78.80095,0.0,7.867532,75.17352
20220622T1900,77.01895,0.0,7.00629,73.30075
20220622T2000,75.23695,0.0,6.5025244,86.05482
20220622T2100,72.98695,0.0,5.2365336,109.9831
20220622T2200,72.14095,0.4,3.325445,137.72632
20220622T2300,70.73695,0.0,2.409254,248.1986
20220623T0000,70.01695,0.1,1.9112393,159.44395
20220623T0100,70.14295,0.3,3.809365,130.23636
20220623T0200,69.76495,0.1,5.241309,129.80557
20220623T0300,68.07295,0.0,5.5564346,139.8991
20220623T0400,65.426956,0.0,6.085125,143.97263
20220623T0500,66.668945,0.0,5.149814,124.38034
20220623T0600,71.276955,0.0,4.4062533,113.96249
20220623T0700,76.58695,0.0,5.0019417,116.56505
20220623T0800,79.61095,0.0,3.472659,104.93142
20220623T0900,81.428955,0.0,2.2480934,84.289406
20220623T1000,83.13895,0.0,3.4071999,113.19859
20220623T1100,84.86695,0.0,3.4071999,113.19859
20220623T1200,85.46095,0.0,1.1406182,11.309921
20220623T1300,86.37895,0.0,1.3606752,9.462311
20220623T1400,86.86495,0.0,1.5005826,296.56506
20220623T1500,87.11695,0.0,1.844625,255.96376
20220623T1600,85.38895,0.0,5.188535,262.5686
20220623T1700,83.48095,1.0,7.0631948,259.04596
20220623T1800,76.76695,1.4,12.246078,279.46234
20220623T1900,75.902954,0.1,6.3032403,297.47443
20220623T2000,74.30095,0.0,0.94905174,315.0
20220623T2100,72.51895,0.0,3.8027918,180.0
20220623T2200,70.05295,0.0,4.523924,188.53076
20220623T2300,68.12695,0.0,3.5790982,180.0
20220624T0000,67.29895,0.0,3.723004,147.26477
20220624T0100,66.03895,0.0,2.693628,175.23636
20220624T0200,64.29295,0.0,2.3030667,209.05461
20220624T0300,63.82495,0.0,3.414535,211.6075
20220624T0400,64.25695,0.4,3.3554044,216.8699
20220624T0500,65.33695,0.3,1.2654023,225.0
20220624T0600,67.35295,0.0,0.22369364,89.99999
20220624T0700,69.47695,0.0,1.844625,14.03624
20220624T0800,68.99095,0.3,5.105902,298.8108
20220624T0900,70.844955,0.0,6.792335,287.24146
20220624T1000,68.88295,0.1,7.9277225,286.38956
20220624T1100,68.48695,0.0,6.039728,270.0
20220624T1200,68.540955,0.8,8.769817,264.14398
20220624T1300,65.71495,1.5,10.088558,273.8141
20220624T1400,64.43695,2.1,8.065389,289.44003
20220624T1500,63.50095,0.9,9.130428,300.96375
20220624T1600,63.51895,0.2,4.411928,239.53445
20220624T1700,65.48095,0.0,4.1247067,220.6013
20220624T1800,66.54295,0.0,3.0011652,243.43495
20220624T1900,66.63295,0.0,0.0,180.0
20220624T2000,65.33695,0.0,3.6069515,97.125015
20220624T2100,62.168953,0.0,5.502136,116.56505
20220624T2200,60.72895,0.0,4.926341,129.47246
20220624T2300,59.72095,0.0,4.3433447,124.508514
20220625T0000,59.10895,0.0,4.5017476,116.56505
20220625T0100,58.280952,0.0,5.3779593,106.92751
20220625T0200,56.822952,0.0,5.8716917,107.74467
20220625T0300,55.27495,0.0,6.231383,111.03751
20220625T0400,54.194954,0.0,6.93811,110.772255
20220625T0500,57.056953,0.0,8.849339,110.725555
20220625T0600,60.62095,0.0,8.914128,107.52557
20220625T0700,65.55295,0.0,9.621428,107.59242
20220625T0800,70.30495,0.0,10.504077,116.56505
20220625T0900,73.20296,0.0,10.108378,114.86369
20220625T1000,75.50695,0.0,10.135568,112.036224
20220625T1100,77.73895,0.0,10.427579,112.71441
20220625T1200,78.926956,0.0,8.789765,104.74355
20220625T1300,80.27695,0.0,8.812507,113.96249
20220625T1400,81.33895,0.0,9.105732,117.8241
20220625T1500,81.98695,0.0,8.939353,121.70142
20220625T1600,82.13095,0.0,8.769817,127.7468
20220625T1700,81.60895,0.0,8.8803835,130.91438
20220625T1800,80.18695,0.0,7.9150887,132.70938
20220625T1900,78.09895,0.0,6.5332327,128.04704
20220625T2000,75.16495,0.0,5.8546224,133.45184
20220625T2100,71.38495,0.0,5.610208,156.50143
20220625T2200,68.63095,0.0,5.592341,163.73979
20220625T2300,67.33495,0.0,5.807424,164.35776
20220626T0000,67.17295,0.0,5.303002,152.35402
20220626T0100,68.21695,0.0,4.5898094,133.02505
20220626T0200,68.07295,0.0,4.2736607,132.8789
20220626T0300,67.208954,0.0,4.6115623,129.09386
20220626T0400,65.91295,0.0,4.926341,129.47246
20220626T0500,65.33695,0.0,1.204627,111.80141
20220626T0600,66.61495,0.0,5.9563026,304.28687
20220626T0700,69.53095,0.0,6.154624,289.0935
20220626T0800,72.28495,0.0,6.7294245,291.44775
20220626T0900,74.69695,0.0,7.109095,294.14554
20220626T1000,77.34295,0.0,4.926341,309.47247
20220626T1100,79.98895,0.0,3.1396897,4.085617
